date_time,maxtempC,mintempC,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
09-09-2020,38,29,11.6,8,43,11:01 PM,12:04 PM,6:10 AM,6:38 PM,18,34,34,33,15,14,42,0,1004,38,10,281,10,Jaipur
10-09-2020,37,28,11.6,8,35,11:45 PM,12:59 PM,6:10 AM,6:37 PM,16,33,33,32,18,9,39,0,1002,37,10,309,11,Jaipur
11-09-2020,37,28,11.6,8,28,No moonrise,1:55 PM,6:10 AM,6:35 PM,18,34,34,32,17,11,43,0,1002,37,10,322,11,Jaipur
12-09-2020,38,29,11.6,8,20,12:34 AM,2:50 PM,6:11 AM,6:34 PM,16,34,34,33,15,8,36,0,1003,38,10,172,9,Jaipur
13-09-2020,38,29,11.6,8,13,1:30 AM,3:44 PM,6:11 AM,6:33 PM,17,34,34,33,10,10,40,0,1005,38,10,148,6,Jaipur
14-09-2020,38,29,11.6,8,5,2:30 AM,4:34 PM,6:12 AM,6:32 PM,17,34,34,33,10,10,39,0,1003,38,10,165,6,Jaipur
15-09-2020,38,30,11.6,9,0,3:35 AM,5:21 PM,6:12 AM,6:31 PM,17,35,35,34,9,8,38,0,1003,38,10,210,6,Jaipur
16-09-2020,39,29,11.6,8,0,4:41 AM,6:04 PM,6:13 AM,6:30 PM,17,35,35,33,21,13,40,0,1003,39,10,298,14,Jaipur
17-09-2020,38,29,11.6,8,0,5:48 AM,6:45 PM,6:13 AM,6:29 PM,19,35,35,33,26,23,43,0,1003,38,10,302,16,Jaipur
18-09-2020,36,29,10.2,7,2,6:54 AM,7:25 PM,6:13 AM,6:27 PM,22,36,36,32,23,42,55,3.3,1003,36,10,259,16,Jaipur
19-09-2020,36,24,11.6,7,10,8:01 AM,8:05 PM,6:14 AM,6:26 PM,22,33,33,30,21,45,59,6.5,1002,36,10,274,13,Jaipur
20-09-2020,37,25,11.6,8,17,9:08 AM,8:46 PM,6:14 AM,6:25 PM,19,34,34,32,17,25,48,1.5,1002,37,10,248,10,Jaipur
21-09-2020,39,29,11.6,9,25,10:15 AM,9:30 PM,6:15 AM,6:24 PM,14,34,34,33,14,3,32,0,1000,39,10,145,9,Jaipur
22-09-2020,37,30,11.6,8,32,11:22 AM,10:17 PM,6:15 AM,6:23 PM,17,34,34,33,15,8,40,0,1000,37,10,60,10,Jaipur
23-09-2020,34,28,10.2,7,40,12:26 PM,11:09 PM,6:16 AM,6:22 PM,22,35,35,31,12,61,63,9.6,1001,34,9,84,8,Jaipur
24-09-2020,36,27,11.6,7,47,1:28 PM,No moonset,6:16 AM,6:21 PM,20,34,34,31,10,30,55,0.3,1003,36,10,192,7,Jaipur
25-09-2020,37,27,11.6,8,55,2:23 PM,12:04 AM,6:16 AM,6:19 PM,15,32,32,32,27,5,37,0,1003,37,10,273,18,Jaipur
26-09-2020,35,20,8.8,6,62,3:14 PM,1:01 AM,6:17 AM,6:18 PM,18,30,30,28,26,35,54,4,1003,35,10,242,17,Jaipur
27-09-2020,34,23,11.6,8,70,3:58 PM,1:59 AM,6:17 AM,6:17 PM,18,30,30,29,9,46,51,4.4,1006,34,10,210,6,Jaipur
28-09-2020,37,27,11.6,8,78,4:37 PM,2:56 AM,6:18 AM,6:16 PM,14,32,32,32,15,5,38,0,1007,37,10,280,9,Jaipur
29-09-2020,36,27,11.6,8,85,5:13 PM,3:52 AM,6:18 AM,6:15 PM,11,30,30,31,26,6,31,0,1006,36,10,313,15,Jaipur
30-09-2020,36,27,11.6,8,93,5:45 PM,4:45 AM,6:19 AM,6:14 PM,10,30,30,31,17,7,28,0,1005,36,10,312,11,Jaipur
01-10-2020,37,26,11.6,8,97,6:15 PM,5:38 AM,6:19 AM,6:13 PM,11,30,30,31,28,3,31,0,1005,37,10,297,17,Jaipur
02-10-2020,37,26,11.6,8,100,6:45 PM,6:29 AM,6:20 AM,6:12 PM,10,32,32,32,27,2,30,0,1005,37,10,293,17,Jaipur
03-10-2020,36,25,11.6,8,89,7:16 PM,7:21 AM,6:20 AM,6:11 PM,7,29,29,30,26,1,25,0,1006,36,10,299,16,Jaipur
04-10-2020,36,26,11.6,8,82,7:48 PM,8:12 AM,6:21 AM,6:09 PM,6,30,30,31,19,0,22,0,1007,36,10,308,12,Jaipur
05-10-2020,36,26,11.6,8,74,8:21 PM,9:04 AM,6:21 AM,6:08 PM,3,29,29,30,19,0,19,0,1007,36,10,294,12,Jaipur
06-10-2020,36,26,11.6,8,67,8:58 PM,9:58 AM,6:22 AM,6:07 PM,3,29,29,31,19,0,17,0,1007,36,10,323,12,Jaipur
07-10-2020,37,26,11.6,8,60,9:40 PM,10:52 AM,6:22 AM,6:06 PM,3,30,30,31,15,0,17,0,1008,37,10,179,9,Jaipur
08-10-2020,38,26,11.6,8,53,10:26 PM,11:47 AM,6:22 AM,6:05 PM,3,31,31,32,9,0,17,0,1009,38,10,154,5,Jaipur
09-10-2020,37,27,11.6,8,45,11:18 PM,12:41 PM,6:23 AM,6:04 PM,5,30,30,32,8,0,20,0,1009,37,10,139,5,Jaipur
10-10-2020,37,27,11.6,8,38,No moonrise,1:34 PM,6:24 AM,6:03 PM,4,30,30,32,13,0,18,0,1008,37,10,161,7,Jaipur
11-10-2020,37,27,11.6,8,31,12:15 AM,2:24 PM,6:24 AM,6:02 PM,2,30,30,31,13,0,17,0,1006,37,10,309,8,Jaipur
12-10-2020,38,26,11.6,8,23,1:16 AM,3:12 PM,6:25 AM,6:01 PM,4,31,31,32,7,0,18,0,1005,38,10,105,4,Jaipur
13-10-2020,36,27,11.6,8,16,2:19 AM,3:55 PM,6:25 AM,6:00 PM,3,29,29,31,11,1,17,0,1005,36,10,84,7,Jaipur
14-10-2020,35,26,8.7,8,9,3:25 AM,4:36 PM,6:26 AM,5:59 PM,13,30,30,30,17,6,35,0,1006,35,10,76,10,Jaipur
15-10-2020,34,27,8.7,8,2,4:31 AM,5:16 PM,6:26 AM,5:58 PM,11,29,29,30,16,4,32,0,1007,34,10,67,10,Jaipur
16-10-2020,35,26,8.7,8,0,5:38 AM,5:56 PM,6:27 AM,5:57 PM,3,28,28,30,20,5,18,0,1007,35,10,63,12,Jaipur
17-10-2020,35,26,8.7,8,0,6:45 AM,6:36 PM,6:27 AM,5:56 PM,5,28,28,30,19,9,21,0,1007,35,10,72,11,Jaipur
18-10-2020,35,26,8.7,8,5,7:54 AM,7:20 PM,6:28 AM,5:55 PM,10,30,30,30,11,19,29,0,1008,35,10,105,7,Jaipur
19-10-2020,34,27,8.7,8,13,9:03 AM,8:07 PM,6:28 AM,5:54 PM,9,29,29,30,18,22,28,0,1008,34,10,154,11,Jaipur
20-10-2020,35,24,8.7,8,20,10:11 AM,8:59 PM,6:29 AM,5:54 PM,4,28,28,29,13,11,20,0,1007,35,10,109,8,Jaipur
21-10-2020,33,24,8.7,7,27,11:17 AM,9:55 PM,6:30 AM,5:53 PM,8,28,28,29,12,17,29,0,1008,33,10,206,7,Jaipur
22-10-2020,34,25,8.7,8,35,12:17 PM,10:53 PM,6:30 AM,5:52 PM,6,29,29,29,16,4,25,0,1007,34,10,215,9,Jaipur
23-10-2020,35,24,8.7,8,42,1:11 PM,11:52 PM,6:31 AM,5:51 PM,-1,28,28,29,14,0,15,0,1007,35,10,246,9,Jaipur
24-10-2020,35,23,8.7,8,49,1:58 PM,No moonset,6:31 AM,5:50 PM,3,28,28,29,5,0,21,0,1008,35,10,212,3,Jaipur
25-10-2020,33,24,8.7,7,56,2:39 PM,12:50 AM,6:32 AM,5:49 PM,2,27,27,28,14,2,19,0,1011,33,10,134,8,Jaipur
26-10-2020,34,23,8.7,8,64,3:15 PM,1:47 AM,6:33 AM,5:48 PM,0,28,28,28,12,3,17,0,1012,34,10,213,7,Jaipur
27-10-2020,33,22,8.7,7,71,3:48 PM,2:41 AM,6:33 AM,5:48 PM,-5,25,25,27,19,0,12,0,1011,33,10,316,11,Jaipur
28-10-2020,33,22,8.7,7,78,4:18 PM,3:34 AM,6:34 AM,5:47 PM,-1,26,26,27,10,0,16,0,1012,33,10,118,6,Jaipur
29-10-2020,33,21,8.7,7,85,4:48 PM,4:25 AM,6:34 AM,5:46 PM,-2,25,25,27,7,0,16,0,1013,33,10,144,4,Jaipur
30-10-2020,31,21,8.7,7,93,5:19 PM,5:16 AM,6:35 AM,5:45 PM,-1,25,25,26,12,0,18,0,1014,31,10,70,8,Jaipur
31-10-2020,31,21,8.7,7,97,5:49 PM,6:07 AM,6:36 AM,5:45 PM,-4,24,24,25,20,0,15,0,1014,31,10,310,12,Jaipur
01-11-2020,31,20,8.7,7,89,6:22 PM,7:00 AM,6:36 AM,5:44 PM,-6,24,24,25,18,0,13,0,1014,31,10,335,11,Jaipur
02-11-2020,31,20,8.7,7,81,6:58 PM,7:53 AM,6:37 AM,5:43 PM,-7,24,24,25,15,0,12,0,1014,31,10,304,9,Jaipur
03-11-2020,30,19,8.7,7,74,7:38 PM,8:47 AM,6:38 AM,5:43 PM,-7,23,23,24,17,0,13,0,1014,30,10,286,10,Jaipur
04-11-2020,31,19,8.7,7,66,8:22 PM,9:42 AM,6:39 AM,5:42 PM,-7,23,23,24,20,0,13,0,1013,31,10,303,12,Jaipur
05-11-2020,32,19,8.7,7,58,9:12 PM,10:36 AM,6:39 AM,5:41 PM,-4,24,24,25,7,0,15,0,1014,32,10,164,4,Jaipur
06-11-2020,33,20,8.7,7,51,10:06 PM,11:30 AM,6:40 AM,5:41 PM,0,25,25,26,10,0,19,0,1016,33,10,254,6,Jaipur
07-11-2020,33,20,8.7,7,43,11:05 PM,12:20 PM,6:41 AM,5:40 PM,-1,25,25,26,9,0,19,0,1017,33,10,314,5,Jaipur
08-11-2020,32,20,8.7,7,36,No moonrise,1:07 PM,6:41 AM,5:39 PM,-1,25,25,26,4,0,18,0,1017,32,10,256,3,Jaipur
09-11-2020,32,20,8.7,7,28,12:05 AM,1:50 PM,6:42 AM,5:39 PM,-1,24,24,25,7,0,19,0,1016,32,10,198,4,Jaipur
10-11-2020,30,19,8.7,7,21,1:08 AM,2:30 PM,6:43 AM,5:38 PM,-1,23,23,24,15,0,19,0,1014,30,10,110,8,Jaipur
11-11-2020,28,18,8.7,6,13,2:11 AM,3:09 PM,6:43 AM,5:38 PM,2,22,22,23,14,0,26,0,1016,28,10,89,9,Jaipur
12-11-2020,29,18,8.7,7,6,3:15 AM,3:47 PM,6:44 AM,5:37 PM,4,23,23,23,12,1,29,0,1018,29,10,88,7,Jaipur
13-11-2020,30,19,8.7,7,0,4:21 AM,4:26 PM,6:45 AM,5:37 PM,5,23,23,24,8,1,30,0,1017,30,10,112,4,Jaipur
14-11-2020,29,19,8.7,7,0,5:28 AM,5:07 PM,6:46 AM,5:37 PM,4,23,23,23,12,3,29,0,1014,29,10,111,7,Jaipur
15-11-2020,29,21,5.6,6,0,6:37 AM,5:53 PM,6:46 AM,5:36 PM,11,25,25,24,24,62,44,1.2,1013,29,10,133,15,Jaipur
16-11-2020,29,19,8.7,6,2,7:48 AM,6:43 PM,6:47 AM,5:36 PM,11,23,23,23,16,13,53,0.6,1014,29,10,193,9,Jaipur
17-11-2020,28,19,8.7,6,9,8:57 AM,7:39 PM,6:48 AM,5:35 PM,12,23,23,23,20,9,52,0,1014,28,10,73,12,Jaipur
18-11-2020,26,18,8.7,6,17,10:02 AM,8:38 PM,6:49 AM,5:35 PM,5,22,22,21,18,14,35,0,1013,26,10,63,11,Jaipur
19-11-2020,26,17,8.7,6,24,11:01 AM,9:40 PM,6:50 AM,5:35 PM,5,21,21,21,17,8,35,0,1014,26,10,62,10,Jaipur
20-11-2020,26,17,8.7,6,32,11:53 AM,10:40 PM,6:50 AM,5:35 PM,-1,20,20,21,16,5,24,0,1016,26,10,99,9,Jaipur
21-11-2020,25,16,8.7,6,39,12:37 PM,11:39 PM,6:51 AM,5:34 PM,-4,19,19,19,18,0,21,0,1016,25,10,297,10,Jaipur
22-11-2020,26,15,8.7,6,47,1:16 PM,No moonset,6:52 AM,5:34 PM,-2,20,20,20,9,1,23,0,1017,26,10,135,5,Jaipur
23-11-2020,25,15,8.7,6,54,1:50 PM,12:35 AM,6:53 AM,5:34 PM,-1,20,19,20,12,0,26,0,1016,25,10,119,7,Jaipur
24-11-2020,24,14,5.6,5,62,2:21 PM,1:29 AM,6:53 AM,5:34 PM,0,19,19,19,18,52,29,0,1016,24,10,109,10,Jaipur
25-11-2020,25,15,8.7,6,70,2:51 PM,2:20 AM,6:54 AM,5:34 PM,0,19,19,19,26,3,28,0,1016,25,10,80,15,Jaipur
26-11-2020,24,15,8.7,6,77,3:21 PM,3:12 AM,6:55 AM,5:33 PM,3,19,19,19,29,17,35,0,1019,24,10,45,17,Jaipur
27-11-2020,25,15,8.7,6,85,3:51 PM,4:02 AM,6:56 AM,5:33 PM,2,19,19,19,25,0,33,0,1021,25,10,195,14,Jaipur
28-11-2020,26,15,8.7,6,92,4:23 PM,4:54 AM,6:56 AM,5:33 PM,0,19,19,19,18,1,29,0,1020,26,10,279,10,Jaipur
29-11-2020,28,15,8.7,6,100,4:58 PM,5:47 AM,6:57 AM,5:33 PM,2,21,21,21,5,0,31,0,1018,28,10,156,3,Jaipur
30-11-2020,28,15,8.7,6,100,5:37 PM,6:41 AM,6:58 AM,5:33 PM,3,21,21,21,5,0,34,0,1017,28,10,231,3,Jaipur
01-12-2020,30,17,8.7,7,89,6:20 PM,7:37 AM,6:59 AM,5:33 PM,1,22,22,23,6,0,25,0,1017,30,10,118,3,Jaipur
02-12-2020,29,17,8.7,6,82,7:09 PM,8:32 AM,6:59 AM,5:33 PM,1,22,22,22,9,0,25,0,1016,29,10,227,5,Jaipur
03-12-2020,30,17,8.7,7,75,8:02 PM,9:27 AM,7:00 AM,5:33 PM,1,22,22,23,5,0,25,0,1014,30,10,139,3,Jaipur
04-12-2020,29,18,8.7,6,67,8:59 PM,10:18 AM,7:01 AM,5:33 PM,-1,22,22,23,9,0,23,0,1012,29,10,191,6,Jaipur
05-12-2020,30,18,8.7,7,60,9:59 PM,11:05 AM,7:02 AM,5:33 PM,0,23,23,23,8,0,23,0,1012,30,10,236,5,Jaipur
06-12-2020,31,18,8.7,7,53,10:59 PM,11:49 AM,7:02 AM,5:34 PM,4,23,23,24,8,1,29,0,1015,31,10,210,4,Jaipur
07-12-2020,30,18,8.7,7,46,No moonrise,12:29 PM,7:03 AM,5:34 PM,2,23,23,23,14,0,25,0,1017,30,10,171,8,Jaipur
08-12-2020,29,18,8.7,7,38,12:00 AM,1:07 PM,7:04 AM,5:34 PM,5,23,23,23,11,0,33,0,1016,29,10,159,6,Jaipur
09-12-2020,29,18,8.7,6,31,1:02 AM,1:44 PM,7:04 AM,5:34 PM,7,22,22,22,10,1,40,0,1015,29,10,174,6,Jaipur
10-12-2020,27,18,8.7,6,24,2:04 AM,2:20 PM,7:05 AM,5:34 PM,6,22,22,22,18,1,36,0,1015,27,10,92,10,Jaipur
11-12-2020,27,17,8.7,6,17,3:08 AM,2:59 PM,7:06 AM,5:35 PM,8,21,21,21,23,15,46,0,1014,27,10,133,14,Jaipur
12-12-2020,25,17,8.7,6,9,4:14 AM,3:41 PM,7:06 AM,5:35 PM,12,20,20,20,16,37,64,2.3,1014,25,10,178,10,Jaipur
13-12-2020,23,14,8.7,5,2,5:23 AM,4:27 PM,7:07 AM,5:35 PM,4,17,18,17,23,6,42,0,1016,23,10,165,13,Jaipur
14-12-2020,22,13,8.7,5,0,6:31 AM,5:20 PM,7:08 AM,5:36 PM,3,16,17,16,17,10,40,0,1016,22,10,53,9,Jaipur
15-12-2020,22,13,8.7,5,0,7:40 AM,6:18 PM,7:08 AM,5:36 PM,3,16,17,16,23,20,39,0,1018,22,10,74,13,Jaipur
16-12-2020,20,13,8.7,5,5,8:43 AM,7:20 PM,7:09 AM,5:36 PM,0,15,16,15,24,7,36,0,1021,20,10,36,13,Jaipur
17-12-2020,20,11,8.7,5,12,9:40 AM,8:22 PM,7:10 AM,5:37 PM,-6,14,14,14,20,0,25,0,1021,20,10,186,11,Jaipur
18-12-2020,21,10,8.7,5,20,10:29 AM,9:25 PM,7:10 AM,5:37 PM,-9,14,14,14,18,2,19,0,1019,21,10,281,10,Jaipur
19-12-2020,23,11,8.7,5,27,11:12 AM,10:23 PM,7:11 AM,5:38 PM,-9,16,16,16,12,3,18,0,1019,23,10,176,7,Jaipur
20-12-2020,23,11,7.1,4,34,11:49 AM,11:20 PM,7:11 AM,5:38 PM,-7,16,16,16,9,47,20,0,1019,23,10,226,4,Jaipur
21-12-2020,24,12,8.7,4,41,12:21 PM,No moonset,7:12 AM,5:39 PM,-6,17,17,17,8,47,21,0,1017,24,10,248,4,Jaipur
22-12-2020,24,12,8.7,5,49,12:52 PM,12:13 AM,7:12 AM,5:39 PM,-1,18,17,18,9,5,29,0,1015,24,10,133,5,Jaipur
23-12-2020,24,12,8.7,5,56,1:22 PM,1:05 AM,7:13 AM,5:40 PM,2,18,17,18,11,2,37,0,1014,24,10,108,6,Jaipur
24-12-2020,24,14,8.7,5,63,1:52 PM,1:56 AM,7:13 AM,5:40 PM,3,17,18,17,16,0,38,0,1015,24,10,97,9,Jaipur
25-12-2020,24,13,8.7,5,70,2:23 PM,2:47 AM,7:14 AM,5:41 PM,2,17,17,17,12,0,36,0,1016,24,10,114,7,Jaipur
26-12-2020,23,12,8.7,5,78,2:57 PM,3:40 AM,7:14 AM,5:41 PM,1,17,17,17,11,8,36,0,1016,23,10,134,6,Jaipur
27-12-2020,24,14,8.7,5,85,3:34 PM,4:33 AM,7:14 AM,5:42 PM,2,18,19,18,21,2,36,0,1013,24,10,167,13,Jaipur
28-12-2020,18,7,8.7,4,92,4:16 PM,5:29 AM,7:15 AM,5:43 PM,-7,11,13,11,24,0,26,0,1016,18,10,322,14,Jaipur
29-12-2020,19,8,8.7,4,100,5:03 PM,6:24 AM,7:15 AM,5:43 PM,-5,12,13,12,17,0,30,0,1018,19,10,99,9,Jaipur
30-12-2020,20,8,8.7,5,100,5:56 PM,7:20 AM,7:15 AM,5:44 PM,-2,12,13,12,11,0,37,0,1019,20,10,103,6,Jaipur
31-12-2020,19,7,8.7,4,89,6:52 PM,8:13 AM,7:16 AM,5:44 PM,-2,12,12,12,8,14,39,0,1018,19,10,91,5,Jaipur
01-01-2021,21,7,8.7,5,79,7:53 PM,9:03 AM,7:16 AM,5:45 PM,0,13,14,13,22,7,38,0,1016,21,10,89,13,Jaipur
02-01-2021,21,15,7.1,4,71,8:54 PM,9:49 AM,7:16 AM,5:46 PM,6,17,17,17,33,47,47,0,1014,21,10,93,21,Jaipur
03-01-2021,23,14,3.9,4,64,9:55 PM,10:30 AM,7:17 AM,5:47 PM,11,18,19,18,26,73,66,7.6,1013,23,10,115,15,Jaipur
04-01-2021,23,15,3.9,4,57,10:56 PM,11:08 AM,7:17 AM,5:47 PM,13,18,19,18,24,81,73,12.5,1013,23,9,101,14,Jaipur
05-01-2021,24,16,5.5,4,50,11:57 PM,11:45 AM,7:17 AM,5:48 PM,13,19,19,19,21,56,71,7.1,1013,24,10,148,12,Jaipur
06-01-2021,23,17,8.7,6,42,No moonrise,12:20 PM,7:17 AM,5:49 PM,9,19,19,19,17,32,52,0.8,1014,23,10,299,10,Jaipur
07-01-2021,23,13,8.7,5,35,12:58 AM,12:57 PM,7:17 AM,5:49 PM,8,17,18,17,15,2,55,0,1014,23,10,179,8,Jaipur
08-01-2021,21,14,8.7,5,28,2:01 AM,1:36 PM,7:17 AM,5:50 PM,7,17,17,17,22,28,51,0,1013,21,10,70,13,Jaipur
09-01-2021,23,16,5.5,4,20,3:06 AM,2:18 PM,7:17 AM,5:51 PM,10,19,20,19,24,39,58,0.2,1015,23,10,57,14,Jaipur
10-01-2021,25,15,8.7,6,13,4:12 AM,3:07 PM,7:18 AM,5:52 PM,11,19,20,19,16,21,60,0,1015,25,10,62,9,Jaipur
11-01-2021,22,14,8.7,5,6,5:20 AM,4:01 PM,7:18 AM,5:52 PM,0,17,18,17,18,0,31,0,1016,22,10,311,11,Jaipur
12-01-2021,21,12,8.7,5,0,6:24 AM,5:00 PM,7:18 AM,5:53 PM,-5,15,15,15,20,0,26,0,1016,21,10,326,11,Jaipur
13-01-2021,24,11,8.7,5,0,7:24 AM,6:03 PM,7:18 AM,5:54 PM,-8,16,16,16,14,1,18,0,1015,24,10,315,8,Jaipur
14-01-2021,23,12,8.7,5,1,8:17 AM,7:06 PM,7:17 AM,5:55 PM,-4,16,17,16,11,5,26,0,1014,23,10,109,6,Jaipur
15-01-2021,23,11,7.1,4,8,9:03 AM,8:07 PM,7:17 AM,5:55 PM,-1,16,16,16,10,15,33,0,1014,23,10,121,6,Jaipur
16-01-2021,25,12,8.7,5,16,9:43 AM,9:06 PM,7:17 AM,5:56 PM,0,18,18,18,10,0,34,0,1013,25,10,162,6,Jaipur
17-01-2021,24,13,8.7,5,23,10:18 AM,10:01 PM,7:17 AM,5:57 PM,2,17,18,17,20,0,37,0,1013,24,10,96,11,Jaipur
18-01-2021,24,13,8.7,5,30,10:51 AM,10:55 PM,7:17 AM,5:58 PM,5,17,19,17,28,4,46,0,1014,24,10,92,16,Jaipur
19-01-2021,27,15,8.7,6,38,11:22 AM,11:47 PM,7:17 AM,5:59 PM,9,20,20,20,10,0,52,0,1014,27,10,154,5,Jaipur
20-01-2021,25,14,8.7,6,45,11:52 AM,No moonset,7:17 AM,5:59 PM,1,18,19,18,18,0,34,0,1015,25,10,309,10,Jaipur
21-01-2021,25,14,10.8,6,52,12:22 PM,12:38 AM,7:16 AM,6:00 PM,-3,19,19,19,20,0,25,0,1014,25,10,268,11,Jaipur
22-01-2021,25,14,10.9,6,59,12:55 PM,1:30 AM,7:16 AM,6:01 PM,1,19,19,19,16,0,31,0,1013,25,10,129,9,Jaipur
23-01-2021,26,14,10.9,6,67,1:30 PM,2:23 AM,7:16 AM,6:02 PM,4,19,19,19,23,2,37,0,1011,26,10,191,13,Jaipur
24-01-2021,21,11,10.9,5,74,2:09 PM,3:18 AM,7:16 AM,6:02 PM,-6,15,16,15,26,0,24,0,1015,21,10,302,14,Jaipur
25-01-2021,22,10,10.9,5,81,2:54 PM,4:13 AM,7:15 AM,6:03 PM,0,15,16,15,16,0,35,0,1018,22,10,282,9,Jaipur
26-01-2021,24,11,10.9,5,88,3:45 PM,5:09 AM,7:15 AM,6:04 PM,0,17,18,17,14,0,35,0,1017,24,10,95,8,Jaipur
27-01-2021,24,11,10.9,5,96,4:40 PM,6:03 AM,7:15 AM,6:05 PM,0,17,18,17,11,0,36,0,1017,24,10,39,6,Jaipur
28-01-2021,24,11,10.9,5,100,5:41 PM,6:55 AM,7:14 AM,6:06 PM,-4,17,18,17,11,0,27,0,1018,24,10,148,6,Jaipur
29-01-2021,23,11,10.9,5,90,6:43 PM,7:44 AM,7:14 AM,6:06 PM,-6,16,17,16,15,0,23,0,1019,23,10,154,9,Jaipur
30-01-2021,24,11,10.9,5,82,7:46 PM,8:27 AM,7:13 AM,6:07 PM,-6,17,18,17,12,0,21,0,1017,24,10,252,7,Jaipur
31-01-2021,26,11,11,6,79,8:48 PM,9:08 AM,7:13 AM,6:08 PM,-3,18,18,18,7,0,26,0,1017,26,10,157,4,Jaipur
01-02-2021,28,13,11,6,63,9:51 PM,9:45 AM,7:12 AM,6:09 PM,-1,20,20,20,7,0,27,0,1018,28,10,154,4,Jaipur
02-02-2021,28,15,11,6,55,10:52 PM,10:21 AM,7:12 AM,6:09 PM,1,22,22,22,10,0,29,0,1017,28,10,163,6,Jaipur
03-02-2021,28,16,11,6,48,11:55 PM,10:58 AM,7:11 AM,6:10 PM,1,22,22,22,13,4,28,0,1015,28,10,165,8,Jaipur
04-02-2021,26,16,11,6,40,No moonrise,11:36 AM,7:11 AM,6:11 PM,1,21,21,21,24,6,30,0,1014,26,10,146,15,Jaipur
05-02-2021,25,14,11,6,33,12:59 AM,12:16 PM,7:10 AM,6:12 PM,5,19,20,19,17,3,43,0,1016,25,10,155,9,Jaipur
06-02-2021,24,13,11,6,25,2:03 AM,1:02 PM,7:10 AM,6:12 PM,1,18,19,18,19,0,34,0,1018,24,10,103,11,Jaipur
07-02-2021,26,13,11,6,18,3:09 AM,1:52 PM,7:09 AM,6:13 PM,2,19,20,19,15,0,33,0,1018,26,10,217,9,Jaipur
08-02-2021,28,14,11.1,6,10,4:12 AM,2:48 PM,7:08 AM,6:14 PM,2,22,22,22,11,0,32,0,1017,28,10,203,6,Jaipur
09-02-2021,28,15,8.6,5,3,5:13 AM,3:48 PM,7:08 AM,6:14 PM,0,22,22,22,12,39,27,0,1014,28,10,278,7,Jaipur
10-02-2021,29,15,11.1,6,0,6:07 AM,4:50 PM,7:07 AM,6:15 PM,-1,23,23,23,11,12,25,0,1012,29,10,203,7,Jaipur
11-02-2021,30,16,11.1,5,0,6:55 AM,5:52 PM,7:06 AM,6:16 PM,1,23,23,23,11,21,29,0,1013,30,10,167,6,Jaipur
12-02-2021,28,15,10.1,5,0,7:38 AM,6:52 PM,7:06 AM,6:17 PM,0,21,21,21,14,42,26,0,1014,28,10,117,8,Jaipur
13-02-2021,29,16,11.1,6,5,8:15 AM,7:49 PM,7:05 AM,6:17 PM,3,22,22,23,16,2,30,0,1013,29,10,116,10,Jaipur
14-02-2021,31,16,11.1,7,12,8:48 AM,8:44 PM,7:04 AM,6:18 PM,3,23,23,23,12,1,29,0,1013,31,10,135,7,Jaipur
15-02-2021,30,16,11.2,7,20,9:20 AM,9:37 PM,7:03 AM,6:19 PM,2,24,24,24,14,2,27,0,1012,30,10,134,8,Jaipur
16-02-2021,29,16,11.2,6,27,9:50 AM,10:29 PM,7:02 AM,6:19 PM,2,23,23,23,14,2,28,0,1012,29,10,138,8,Jaipur
17-02-2021,30,16,11.2,7,35,10:20 AM,11:21 PM,7:02 AM,6:20 PM,2,23,23,23,12,3,28,0,1014,30,10,132,6,Jaipur
18-02-2021,30,17,11.2,7,42,10:52 AM,No moonset,7:01 AM,6:21 PM,-1,24,24,24,13,1,22,0,1016,30,10,130,8,Jaipur
19-02-2021,29,16,11.2,7,50,11:26 AM,12:13 AM,7:00 AM,6:21 PM,0,23,23,23,12,1,24,0,1018,29,10,142,7,Jaipur
20-02-2021,31,16,11.6,7,58,12:03 PM,1:07 AM,6:59 AM,6:22 PM,0,25,25,24,12,0,23,0,1018,31,10,170,7,Jaipur
21-02-2021,32,17,11.6,7,65,12:45 PM,2:01 AM,6:58 AM,6:23 PM,-1,25,25,25,10,0,20,0,1016,32,10,184,6,Jaipur
22-02-2021,33,18,11.6,7,73,1:33 PM,2:56 AM,6:57 AM,6:23 PM,-4,26,26,26,12,1,17,0,1014,33,10,272,8,Jaipur
23-02-2021,34,19,11.6,7,80,2:25 PM,3:51 AM,6:56 AM,6:24 PM,-4,27,27,27,13,0,15,0,1012,34,10,296,8,Jaipur
24-02-2021,33,20,11.6,7,88,3:24 PM,4:44 AM,6:55 AM,6:24 PM,0,26,26,26,17,2,20,0,1011,33,10,290,11,Jaipur
25-02-2021,33,19,11.6,7,95,4:25 PM,5:34 AM,6:55 AM,6:25 PM,1,26,26,26,16,0,22,0,1010,33,10,299,10,Jaipur
26-02-2021,34,20,11.6,7,100,5:29 PM,6:19 AM,6:54 AM,6:26 PM,3,28,28,27,25,1,23,0,1008,34,10,276,16,Jaipur
27-02-2021,33,21,11.6,7,90,6:33 PM,7:02 AM,6:53 AM,6:26 PM,4,27,27,27,28,4,27,0,1008,33,10,285,18,Jaipur
